experiment,source_experiment,model_short,model_id,reasoning,problem_id,level,difficulty,difficulty_label,is_26_research,n,branches_available,subsets_used,pass_at_n_mean_v4flash,pass_at_n_std_v4flash,pass_at_n_pass_rate_v4flash,pass_at_n_mean_v4pro,pass_at_n_std_v4pro,pass_at_n_mean_gemini,pass_at_n_std_gemini
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-029,IMO-medium,1,competition-hard,False,3,9,84,0.9524,0.213,0.0,0.7143,0.4518,3.2857,3.2388
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-029,IMO-medium,1,competition-hard,False,5,9,126,1,0.0,0.0,0.9524,0.213,5.2381,2.7929
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-029,IMO-medium,1,competition-hard,False,7,9,36,1,0.0,0.0,1.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-029,IMO-medium,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-030,IMO-hard,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-030,IMO-hard,1,competition-hard,False,3,9,84,0,0.0,0.0,0,0.0,0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-030,IMO-hard,1,competition-hard,False,5,9,126,0,0.0,0.0,0,0.0,0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-030,IMO-hard,1,competition-hard,False,7,9,36,0,0.0,0.0,0.0,0.0,0.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-030,IMO-hard,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-001,IMO-easy,1,competition-hard,False,1,9,9,7,0.0,1.0,7,0.0,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-001,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-001,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-001,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-001,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-002,pre-IMO,0,pre-competition,False,1,9,9,7,0.0,1.0,7,0.0,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-002,pre-IMO,0,pre-competition,False,3,9,84,7,0.0,1.0,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-002,pre-IMO,0,pre-competition,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-002,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-002,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-003,IMO-easy,1,competition-hard,False,1,9,9,0.3333,0.4714,0.0,0,0.0,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-003,IMO-easy,1,competition-hard,False,3,9,84,0.7619,0.4259,0.0,0.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-003,IMO-easy,1,competition-hard,False,5,9,126,0.9524,0.213,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-003,IMO-easy,1,competition-hard,False,7,9,36,1,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-003,IMO-easy,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-004,IMO-easy,1,competition-hard,False,1,9,9,0.7778,2.1999,0.1111,2,2.8284,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-004,IMO-easy,1,competition-hard,False,3,9,84,2.3333,3.2998,0.3333,6.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-004,IMO-easy,1,competition-hard,False,5,9,126,3.8889,3.4783,0.5556,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-004,IMO-easy,1,competition-hard,False,7,9,36,5.4444,2.9102,0.7778,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-004,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-005,IMO-easy,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,0.6667,0.4714
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-005,IMO-easy,1,competition-hard,False,3,9,84,0,0.0,0.0,0.0,0.0,1.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-005,IMO-easy,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-005,IMO-easy,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-005,IMO-easy,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-006,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,2.6667,3.0912
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-006,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,0.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-006,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-006,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-006,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-007,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,6.6667,0.4714
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-007,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,0.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-007,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-007,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-007,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-008,pre-IMO,0,pre-competition,False,1,9,9,0.8889,2.183,0.1111,2.3333,3.2998,5,2.8284
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-008,pre-IMO,0,pre-competition,False,3,9,84,2.5833,3.148,0.3333,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-008,pre-IMO,0,pre-competition,False,5,9,126,4.1667,3.1842,0.5556,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-008,pre-IMO,0,pre-competition,False,7,9,36,5.6389,2.5512,0.7778,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-008,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-009,IMO-easy,1,competition-hard,False,1,9,9,0.6667,1.8856,0.1111,0,0.0,4.6667,3.2998
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-009,IMO-easy,1,competition-hard,False,3,9,84,2,2.8284,0.3333,0.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-009,IMO-easy,1,competition-hard,False,5,9,126,3.3333,2.9814,0.5556,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-009,IMO-easy,1,competition-hard,False,7,9,36,4.6667,2.4944,0.7778,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-009,IMO-easy,1,competition-hard,False,9,9,1,6.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-010,IMO-easy,1,competition-hard,False,1,9,9,7,0.0,1.0,7,0.0,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-010,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-010,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-010,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-010,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-011,IMO-easy,1,competition-hard,False,1,9,9,3.1111,3.2811,0.4444,4.6667,2.6247,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-011,IMO-easy,1,competition-hard,False,3,9,84,6.119,2.061,0.881,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-011,IMO-easy,1,competition-hard,False,5,9,126,6.9127,0.5637,0.9921,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-011,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-011,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-012,IMO-medium,1,competition-hard,False,1,9,9,0.8889,2.183,0.1111,4,2.8284,5,2.8284
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-012,IMO-medium,1,competition-hard,False,3,9,84,2.5833,3.148,0.3333,6.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-012,IMO-medium,1,competition-hard,False,5,9,126,4.1667,3.1842,0.5556,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-012,IMO-medium,1,competition-hard,False,7,9,36,5.6389,2.5512,0.7778,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-012,IMO-medium,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-013,pre-IMO,0,pre-competition,False,1,9,9,1.5556,2.9102,0.2222,2.3333,3.2998,2.3333,3.2998
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-013,pre-IMO,0,pre-competition,False,3,9,84,4.0833,3.451,0.5833,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-013,pre-IMO,0,pre-competition,False,5,9,126,5.8333,2.6087,0.8333,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-013,pre-IMO,0,pre-competition,False,7,9,36,6.8056,1.1503,0.9722,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-013,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-014,pre-IMO,0,pre-competition,False,1,9,9,4.4444,3.1662,0.6667,6.3333,0.4714,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-014,pre-IMO,0,pre-competition,False,3,9,84,6.8095,0.8088,0.9881,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-014,pre-IMO,0,pre-competition,False,5,9,126,6.9921,0.0887,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-014,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-014,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-015,pre-IMO,0,pre-competition,False,1,9,9,3.5556,3.0952,0.4444,2.6667,2.357,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-015,pre-IMO,0,pre-competition,False,3,9,84,6.2857,1.9431,0.881,6.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-015,pre-IMO,0,pre-competition,False,5,9,126,6.9524,0.5324,0.9921,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-015,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-015,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-016,pre-IMO,0,pre-competition,False,1,9,9,5.2222,2.8197,0.7778,6.6667,0.4714,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-016,pre-IMO,0,pre-competition,False,3,9,84,6.9524,0.213,1.0,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-016,pre-IMO,0,pre-competition,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-016,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-016,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-017,pre-IMO,0,pre-competition,False,1,9,9,0.7778,2.1999,0.1111,2.3333,3.2998,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-017,pre-IMO,0,pre-competition,False,3,9,84,2.3333,3.2998,0.3333,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-017,pre-IMO,0,pre-competition,False,5,9,126,3.8889,3.4783,0.5556,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-017,pre-IMO,0,pre-competition,False,7,9,36,5.4444,2.9102,0.7778,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-017,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-018,pre-IMO,0,pre-competition,False,1,9,9,0,0.0,0.0,0.3333,0.4714,4.6667,3.2998
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-018,pre-IMO,0,pre-competition,False,3,9,84,0,0.0,0.0,1.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-018,pre-IMO,0,pre-competition,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-018,pre-IMO,0,pre-competition,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-018,pre-IMO,0,pre-competition,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-019,IMO-easy,1,competition-hard,False,1,9,9,3.1111,3.4783,0.4444,4.6667,3.2998,7,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-019,IMO-easy,1,competition-hard,False,3,9,84,6.1667,2.2669,0.881,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-019,IMO-easy,1,competition-hard,False,5,9,126,6.9444,0.6211,0.9921,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-019,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-019,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-020,IMO-easy,1,competition-hard,False,1,9,9,1.6667,2.6247,0.2222,2.3333,2.6247,6.6667,0.4714
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-020,IMO-easy,1,competition-hard,False,3,9,84,4.131,2.9268,0.5833,6.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-020,IMO-easy,1,competition-hard,False,5,9,126,5.7143,2.1744,0.8333,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-020,IMO-easy,1,competition-hard,False,7,9,36,6.6389,1.0315,0.9722,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-020,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-021,IMO-easy,1,competition-hard,False,1,9,9,0.7778,2.1999,0.1111,2.3333,3.2998,2.3333,3.2998
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-021,IMO-easy,1,competition-hard,False,3,9,84,2.3333,3.2998,0.3333,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-021,IMO-easy,1,competition-hard,False,5,9,126,3.8889,3.4783,0.5556,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-021,IMO-easy,1,competition-hard,False,7,9,36,5.4444,2.9102,0.7778,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-021,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-022,IMO-easy,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,2.3333,2.6247
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-022,IMO-easy,1,competition-hard,False,3,9,84,0,0.0,0.0,0.0,0.0,6.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-022,IMO-easy,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-022,IMO-easy,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-022,IMO-easy,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-023,IMO-medium,1,competition-hard,False,1,9,9,0.2222,0.4157,0.0,0.6667,0.4714,5,2.8284
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-023,IMO-medium,1,competition-hard,False,3,9,84,0.5833,0.493,0.0,1.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-023,IMO-medium,1,competition-hard,False,5,9,126,0.8333,0.3727,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-023,IMO-medium,1,competition-hard,False,7,9,36,0.9722,0.1643,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-023,IMO-medium,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-024,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,2,2.8284
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-024,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,0.0,0.0,6.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-024,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-024,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-024,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-025,IMO-easy,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,6.6667,0.4714
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-025,IMO-easy,1,competition-hard,False,3,9,84,0,0.0,0.0,0.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-025,IMO-easy,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-025,IMO-easy,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-025,IMO-easy,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-026,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,0.3333,0.4714
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-026,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,0.0,0.0,1.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-026,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-026,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-026,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-027,IMO-easy,1,competition-hard,False,1,9,9,2.3333,3.2998,0.3333,2.3333,3.2998,4.6667,3.2998
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-027,IMO-easy,1,competition-hard,False,3,9,84,5.3333,2.9814,0.7619,7.0,0.0,7.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-027,IMO-easy,1,competition-hard,False,5,9,126,6.6667,1.4907,0.9524,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-027,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-027,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-028,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,0,0.0,0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-028,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,0.0,0.0,0.0,0.0
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-028,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-028,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-028,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
