experiment,source_experiment,subclass,condition,reasoning,ideator_model,generator_model,verifier_model,reviser_model,model_short,model_id,problem_id,level,difficulty,difficulty_label,is_26_research,v4flash_score,v4flash_pass,v4pro_score,gemini_score,n_branches,cost_usd,elapsed_s,error
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-010,IMO-medium,1,competition-hard,False,0,False,,0,3,0.076437,417.33,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-011,IMO-medium,1,competition-hard,False,0,False,,7,3,0.054897,325.99,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-012,IMO-hard,1,competition-hard,False,0,False,,7,3,0.091013,760.07,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-013,IMO-easy,1,competition-hard,False,0,False,,1,3,0.073704,395.77,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-014,IMO-medium,1,competition-hard,False,0,False,,0,3,0.066564,592.5,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-015,IMO-hard,1,competition-hard,False,0,False,,1,3,0.059293,497.85,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-016,IMO-easy,1,competition-hard,False,0,False,,0,3,0.051811,820.56,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-017,IMO-easy,1,competition-hard,False,6,True,,7,3,0.083268,645.62,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-018,IMO-hard,1,competition-hard,False,0,False,,0,3,0.091646,1110.07,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-019,IMO-easy,1,competition-hard,False,7,True,,7,3,0.071091,829.57,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-020,IMO-medium,1,competition-hard,False,1,False,,7,3,0.064911,838.92,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-021,IMO-hard,1,competition-hard,False,0,False,,0,3,0.080254,635.85,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-022,IMO-easy,1,competition-hard,False,0,False,,7,3,0.069224,712.59,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-023,IMO-medium,1,competition-hard,False,6,True,,1,3,0.060169,515.46,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-024,IMO-hard,1,competition-hard,False,0,False,,0,3,0.096953,509.63,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-025,IMO-easy,1,competition-hard,False,0,False,,7,3,0.059393,1057.86,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-026,IMO-medium,1,competition-hard,False,0,False,,1,3,0.06457,593.01,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-027,IMO-hard,1,competition-hard,False,0,False,,0,3,0.060643,932.4,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-028,IMO-easy,1,competition-hard,False,0,False,,7,3,0.056271,236.64,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-029,IMO-medium,1,competition-hard,False,0,False,,0,3,0.060143,584.35,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-030,IMO-hard,1,competition-hard,False,0,False,,1,3,0.055822,467.72,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-001,IMO-easy,1,competition-hard,False,7,True,,7,3,0.035522,520.2,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-002,pre-IMO,0,pre-competition,False,7,True,,7,3,0.030299,191.76,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-003,IMO-easy,1,competition-hard,False,0,False,,7,3,0.052991,451.6,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-004,IMO-easy,1,competition-hard,False,0,False,,7,3,0.054509,633.07,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-005,IMO-easy,1,competition-hard,False,0,False,,7,3,0.062142,864.59,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-006,IMO-medium,1,competition-hard,False,0,False,,7,3,0.061708,601.52,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-007,IMO-medium,1,competition-hard,False,0,False,,7,3,0.079025,554.49,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-008,pre-IMO,0,pre-competition,False,0,False,,7,3,0.052215,581.32,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-009,IMO-easy,1,competition-hard,False,0,False,,7,3,0.061059,500.22,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-010,IMO-easy,1,competition-hard,False,7,True,,7,3,0.035119,142.82,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-011,IMO-easy,1,competition-hard,False,7,True,,7,3,0.091222,1382.28,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-012,IMO-medium,1,competition-hard,False,7,True,,7,3,0.057718,307.92,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-013,pre-IMO,0,pre-competition,False,7,True,,7,3,0.039888,634.83,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-014,pre-IMO,0,pre-competition,False,6,True,,7,3,0.040355,213.69,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-015,pre-IMO,0,pre-competition,False,1,False,,7,3,0.040002,979.35,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-016,pre-IMO,0,pre-competition,False,7,True,,7,3,0.053855,594.64,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-017,pre-IMO,0,pre-competition,False,7,True,,7,3,0.029456,144.01,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-018,pre-IMO,0,pre-competition,False,7,True,,7,3,0.063287,1111.41,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-019,IMO-easy,1,competition-hard,False,7,True,,7,3,0.041662,570.67,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-020,IMO-easy,1,competition-hard,False,7,True,,7,3,0.050177,323.73,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-021,IMO-easy,1,competition-hard,False,0,False,,6,3,0.065132,906.7,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-022,IMO-easy,1,competition-hard,False,0,False,,7,3,0.060731,543.54,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-023,IMO-medium,1,competition-hard,False,0,False,,7,3,0.077188,650.78,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-024,IMO-medium,1,competition-hard,False,7,True,,7,3,0.047377,417.09,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-025,IMO-easy,1,competition-hard,False,7,True,,7,3,0.07132,678.0,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-026,IMO-medium,1,competition-hard,False,0,False,,1,3,0.051569,485.32,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-027,IMO-easy,1,competition-hard,False,7,True,,7,3,0.062847,700.79,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-028,IMO-medium,1,competition-hard,False,0,False,,0,3,0.062338,766.47,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-029,IMO-medium,1,competition-hard,False,0,False,,7,3,0.072122,815.41,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-030,IMO-easy,1,competition-hard,False,0,False,,0,3,0.06019,606.51,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,erdos-1051,Minor Novelty,3,research-medium,True,0,False,0,0,3,0.08519,394.86,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-333,Literature Identification,2,research-easy,True,0,False,,0,3,0.071392,594.17,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-397,Independent Rediscovery,1,competition-hard,True,0,False,,0,3,0.079405,342.6,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-654,Negligible Novelty,2,research-easy,True,0,False,,0,3,0.075536,320.96,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-659,Negligible Novelty,2,research-easy,True,0,False,,0,3,0.083781,356.45,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-10-official,1,2,research-easy,True,7,True,6,6,3,0.184524,1643.02,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-4-official,3,4,research-hard,True,0,False,0,0,3,0.133796,884.19,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-5-official,2,3,research-medium,True,0,False,,1,3,0.103423,832.4,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-6-official,3,4,research-hard,True,0,False,,0,3,0.133998,572.49,
roleswap,roleswap,oss_gemma_8cell,random_run2,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,0,False,0,0,3,0.134026,1134.35,
roleswap,roleswap,oss_gemma_8cell,x_ideate_gemma,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-001,IMO-easy,1,competition-hard,False,0,False,,7,3,0.060202,397.41,
roleswap,roleswap,oss_gemma_8cell,x_ideate_gemma,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-002,IMO-medium,1,competition-hard,False,0,False,,0,3,0.075101,466.9,
roleswap,roleswap,oss_gemma_8cell,x_ideate_gemma,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-003,IMO-hard,1,competition-hard,False,0,False,,0,3,0.077547,527.94,
roleswap,roleswap,oss_gemma_8cell,x_ideate_gemma,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-004,IMO-easy,1,competition-hard,False,0,False,,7,3,0.070063,382.85,
roleswap,roleswap,oss_gemma_8cell,x_ideate_gemma,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-005,IMO-medium,1,competition-hard,False,0,False,,0,3,0.076855,549.92,
roleswap,roleswap,oss_gemma_8cell,x_ideate_gemma,default,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-006,IMO-hard,1,competition-hard,False,0,False,,6,3,0.086187,669.92,
