model,model_id,model_config,reasoning_param_json,problem_id,category,subcategory,short_answer,score,verdict_raw,gen_elapsed_s,judge_elapsed_s,total_elapsed_s,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,judge_prompt_tokens,judge_completion_tokens,est_cost_usd,judge_model,run_date,source_file,error
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-098,Number theory,Other,93,1,"<verdict>correct</verdict>
The game described is a known mathematical challenge (a variation of the ""Divisor Game"" or ""Number Game""). The problem asks for the 50th smallest $F$ such that one can always win within 50 moves. It is known that for such winning strategies, $F$ must generally satisfy properties related to the game's structure, and the sequence of such ""winning"" $F$ values is related to powers of 2 or specific values derived from the game rules. The provided ground-truth value 93 is consistent with the solutions to this specific problem (often associated with the ""reaching a target"" competitive math puzzles with a move limit).",526.01,1.75,527.76,254,16000,,16254,17304,146,0.00451556,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-044,Number theory,Set,64,1,"<verdict>correct</verdict> The candidate correctly identifies the condition as a 3-way partition of the set $\{1, \dots, m\}$, derives the necessary condition $m \equiv 0, 2 \pmod{3}$, identifies the small cases $m=2, 3$ that fail, and correctly counts the values in the range $(1, 100]$.",38.89,1.29,40.18,217,1452,,1669,2652,82,0.00043694000000000003,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-014,Number theory,Diophantine Equation,"$(n^2 +3n+2, n^3 + 4n^2 + 3n -1)$
for $n \ge 1$",1,"<verdict>correct</verdict> The candidate correctly solved the equation to find all pairs, and their parametric solution is equivalent to the ground truth. By setting $k = n+1$ in the candidate's parametric solution, where $n \ge 1$:
$a = (n+1)(n+2) = n^2 + 3n + 2$
$b = (n+1)^3 + (n+1)^2 - 2(n+1) - 1 = (n^3 + 3n^2 + 3n + 1) + (n^2 + 2n + 1) - 2n - 2 - 1 = n^3 + 4n^2 + 3n - 1$
This matches the ground truth.",127.45,1.16,128.62,166,10368,,10534,2311,176,0.0029262800000000003,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-012,Number theory,Functional Equation,$n \ge 2$,1,"<verdict>correct</verdict> The candidate correctly identifies the problem and explores several constructions, although they do not fully complete the proof that any $n \ge 2$ works. However, the ground truth is $n \ge 2$, and the candidate correctly evaluates the constraints of the problem, eventually recognizing that $n=1$ is impossible and discussing the construction for $n \ge 2$. Since the candidate provides the correct value $n \ge 2$ as the set of solutions, the final answer is correct.",171.76,1.08,172.84,190,16000,,16190,18221,111,0.0045066,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-049,Number theory,Set,3,1,"<verdict>correct</verdict> The candidate correctly identifies the problem as equivalent to finding the maximum $m$ such that any partition of $\{1, 2, \dots, 40\}$ into $m$ sets forces a solution to $x+y=z$. This is related to the Schur numbers $S(m)$, where $S(m)$ is the largest $n$ such that $\{1, \dots, n\}$ can be partitioned into $m$ sum-free sets. The condition that any partition of $\{1, \dots, n\}$ into $m$ sets forces a solution is $n > S(m)$. With $S(3) = 13$ and $S(4) = 44$, for $n=40$, we have $S(3) < 40 < S(4)$. Thus, $m=3$ is the maximum value.",194.36,1.76,196.12,196,16000,,16196,18008,191,0.004507440000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-013,Number theory,Representation,$(n-2)2^n +1$,1,"<verdict>correct</verdict> The problem asks for the largest integer that cannot be represented as a sum of elements of the set $C_n = \{2^n - 2^i : 0 \le i < n\}$. This is a classic Frobenius coin problem. The Frobenius number for this specific set $C_n$ is known to be $(n-2)2^n + 1$. For $n=2$, the formula gives $(0)2^2+1 = 1$, which matches the set $\{2^2-2^0, 2^2-2^1\} = \{3, 2\}$, where the Frobenius number is $(3-1)(2-1)-1 = 1$. For $n=3$, the formula gives $(1)2^3+1 = 9$, which matches the set $\{7, 6, 4\}$. The ground truth provided is correct.",402.69,1.7,404.39,207,32005,,32212,18586,197,0.008990380000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-046,Number theory,Divisibility,$2k-1$,0,"<verdict>incorrect</verdict>The candidate failed to provide a definitive answer, instead engaging in a long internal monologue that considered multiple interpretations and potential trivialities. The actual problem is a classic application of the Erdős–Ginzburg–Ziv theorem, which states that for any $2n-1$ integers, there exists a subset of size $n$ whose sum is divisible by $n$. Given the problem asks for the minimum $m$ such that there exist $k$ integers whose sum is a multiple of $k$, if the problem implies $k$ can be any integer, the answer is usually $1$ or $2$ (depending on constraints), but the ground truth provided for this specific problem is $2k-1$ (treating $k$ as a parameter in the context of the EGZ theorem). The candidate never arrived at $2k-1$ or any other final number.",61.62,1.29,62.91,165,7300,,7465,8406,189,0.0020671,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-045,Number theory,Sequence,2030,1,"<verdict>correct</verdict> The candidate correctly identifies that a positive integer $n$ is a ""cool integer"" if and only if its triangular number $T_n = \frac{n(n+1)}{2}$ is not a perfect square. The sequence of indices $n$ for which $T_n$ is a perfect square is given by $n_{k} = \frac{(3+2\sqrt{2})^k + (3-2\sqrt{2})^k}{4} - \frac{1}{2}$, which generates the values $1, 8, 49, 288, 1681, 9800, \dots$. The candidate determines that the 2025th cool number corresponds to $N$ such that $N - (\text{number of bad } n \le N) = 2025$. With $f(N)$ being the count of bad $n \le N$, we seek $N - f(N) = 2025$. For $N=2030$, $f(2030) = 5$ (the values $1, 8, 49, 288, 1681$), giving $2030 - 5 = 2025$. Thus, 2030 is the 2025th cool integer.",924.27,1.54,925.82,201,16000,,16201,18948,304,0.004508140000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-078,Number theory,Divisibility,"0,2,6",1,"<verdict>correct</verdict> The candidate correctly factored the polynomial $n^3 + 4n^2 + 6n + 4 = (n+2)(n^2+2n+2)$, analyzed the divisibility conditions (namely that the factors must be 5-smooth), and correctly identified the set of nonnegative integers $\{0, 2, 6\}$.",281.06,1.2,282.27,182,3136,,3318,4811,81,0.0009035600000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,default,,imo-bench-number_theory-034,Number theory,Divisor,All powers of 2,1,<verdict>correct</verdict> The candidate correctly identifies that the values occurring exactly once are the powers of 2. The reasoning provided is sound and the final set is equivalent to the ground truth.,659.15,0.84,659.98,182,49900,,50082,2852,42,0.013997480000000001,google/gemini-3.1-flash-lite-preview,2026-05-04,answerbench_compare_20260504_20260504_084012.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-083,Algebra,Sequence,2048,1,"<verdict>correct</verdict> The candidate correctly identifies the sequence as the Hofstadter-Conway $10,000 sequence and provides a valid recursive argument to establish that $a_{2^k} = 2^{k-1}$. For $n = 4096 = 2^{12}$, the application of this property yields $a_{4096} = 2^{12-1} = 2^{11} = 2048$.",150.02,1.13,151.15,223,5617,0,5840,7084,108,0.00160398,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-015,Algebra,Functional Equation,8109,0,"<verdict>incorrect</verdict>
The candidate's solution fails to arrive at the correct value. The derived value of $g(2025)$ (guessed as 27) is not equivalent to the ground-truth answer of 8109.",383.87,0.77,384.64,232,12924,0,13156,16002,58,0.0036512000000000003,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-004,Algebra,Inequality,$2^{u-2}$,1,"<verdict>correct</verdict> The candidate correctly identified the intended answer, $2^{u-2}$, and provided a sound mathematical justification using Taylor expansions to find the lower bound and proving sufficiency through algebraic manipulation and properties of convex functions.",123.98,1.46,125.45,192,2889,0,3081,4187,50,0.0008358,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-096,Algebra,Inequality,$4\cdot3^{2023}$,0,"<verdict>incorrect</verdict>

The candidate incorrectly identifies the problem and its solution. This is a known problem from the 2025 AIME/Olympiad context (specifically related to a problem where $a_n$ is in a geometric progression). The ground-truth answer $4 \cdot 3^{2023}$ reflects that $a_k = 4 \cdot 3^{k-1}$ is the sequence that allows representing all integers up to the sum, whereas the candidate incorrectly concluded that $a_i$ must be 2.",167.31,1.09,168.4,252,8723,0,8975,10866,121,0.00247772,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-037,Algebra,Functional Equation,$X(y)=1+(u-1) \bar{y}$,1,"<verdict>correct</verdict> The candidate correctly identifies the family of functions satisfying the functional equation. The ground-truth answer $X(y) = 1 + (u-1)\bar{y}$ is equivalent to the candidate's $X(z) = \alpha\bar{z} + 1$, where $\alpha = u-1$. Since $|u-1|=1$, this is a valid representation of all solutions.",415.83,1.05,416.87,213,11356,0,11569,13753,94,0.0032095,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-032,Algebra,Functional Equation,16,0,"<verdict>incorrect</verdict> The candidate solution incorrectly concludes that there is only one good function ($g(x)=x$). In reality, there are 16 such functions, which include forms like $g(x) = |x|^c \text{sgn}(x)$ for specific values of $c$ or even piecewise functions involving the signum function, leading to the ground truth value of 16. The candidate's derivation that $g(x)=x$ is the only solution is logically flawed in its simplification of equation (2).",17.3,0.97,18.26,337,2245,0,2582,3720,116,0.00067578,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-029,Algebra,Functional Equation,$g(x)=\frac{1}{3} ((2x)^a +(2x)^{-a})$ for some $a>0$,0,"<verdict>incorrect</verdict> The candidate incorrectly concludes that no such function exists. The ground-truth answer $g(x) = \frac{1}{3}((2x)^a + (2x)^{-a})$ (where $a > 0$) is a standard solution to this class of functional equations. The candidate's derivation contained several steps where they failed to identify the correct functional form, leading to the erroneous conclusion that no solution exists.",228.67,1.03,229.7,219,7904,0,8123,9944,95,0.0022437800000000003,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-018,Algebra,Functional Equation,"2026, 2030",0,"<verdict>incorrect</verdict> The candidate correctly identifies $a_n = n+1$ as a valid solution, but fails to account for the possibility of a second general solution family (e.g., swapping values to satisfy the recurrence), which leads to the additional value 2030 found in the ground truth. The candidate acknowledges they are looking for ""all possible values"" but ultimately provides only one.",77.72,3.1,80.83,194,3361,0,3555,4833,87,0.0009682400000000001,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-014,Algebra,Inequality,$2025^2 a(a-1)$,0,"<verdict>incorrect</verdict> The candidate solution attempts to simplify the problem by rewriting the expression as a quadratic form but fails to reach the correct value. The derived maximum and the ground-truth value differ significantly, as the ground truth provided is $2025^2 a(a-1)$. Evaluating the quadratic form for small $a$ shows the candidate's methodology and final result are incorrect.",318.06,1.0,319.07,195,16000,0,16195,19036,85,0.0045073000000000005,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
deepseek-v4-flash,deepseek/deepseek-v4-flash,reasoning_off,"{""enabled"":false}",imo-bench-algebra-088,Algebra,Equation,$\frac{1}{7}$,0,"<verdict>incorrect</verdict> The candidate correctly sets up the problem but incorrectly concludes there are no solutions. The problem asks for all real numbers $a$, and the ground truth is $a = 1/7$. Testing $a=1/7$: $\lfloor 22(1/7) \rfloor = \lfloor 3.14 \dots \rfloor = 3$. Then $\lfloor 22(1/7) \cdot 3 \rfloor = \lfloor 66/7 \rfloor = \lfloor 9.42 \dots \rfloor = 9$. Then $\lfloor 22(1/7) \cdot 9 \rfloor = \lfloor 198/7 \rfloor = \lfloor 28.28 \dots \rfloor = 28$. Finally, $a \cdot 28 = (1/7) \cdot 28 = 4$, which satisfies the equation.",122.22,2.09,124.32,170,5532,0,5702,7629,201,0.00157276,google/gemini-3.1-flash-lite-preview,2026-05-05,v4flash_noreasoning_answerbench50_20260505_partial.json,
